ticker,trade_date,open_price,high_price,low_price,close_price,adjusted_close_price,volume,daily_return,price_change,ma_7,avg_sentiment_score,news_count,market_insight,recommendation_signal,confidence_score,risk_classification
AMZN,2025-06-23,209.7899932861328,210.38999938964844,207.30999755859375,208.47000122070312,208.47000122070312,37311700,-0.00581811820544,-1.3199920654296875,212.42000470842635,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,5.82,MEDIUM_RISK
AMZN,2025-06-24,212.13999938964844,214.33999633789065,211.0500030517578,212.77000427246097,212.77000427246097,38378800,0.0206264835543674,0.6300048828125,212.35286167689733,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,20.63,MEDIUM_RISK
AMZN,2025-06-25,214.6199951171875,216.02999877929688,211.11000061035156,211.9900054931641,211.9900054931641,31755700,-0.0036659245365152,-2.6299896240234375,212.33714730398995,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,3.67,MEDIUM_RISK
AMZN,2025-06-26,213.1199951171875,218.0399932861328,212.0099945068359,217.1199951171875,217.1199951171875,50480800,0.0241992051091712,4.0,212.4828600202288,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,24.2,MEDIUM_RISK
AMZN,2025-06-27,219.9199981689453,223.3000030517578,216.7400054931641,223.3000030517578,223.3000030517578,119217100,0.0284635596607982,3.3800048828125,213.6942879813058,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,28.46,MEDIUM_RISK
AMZN,2025-06-30,223.52000427246097,223.82000732421875,219.1199951171875,219.38999938964844,219.38999938964844,58887800,-0.0175100922914143,-4.1300048828125,214.67571585518976,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,17.51,MEDIUM_RISK
AMZN,2025-07-01,219.5,221.8800048828125,217.92999267578125,220.4600067138672,220.4600067138672,39256800,0.0048771927945465,0.9600067138671876,216.21428789411272,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,4.88,MEDIUM_RISK
AMZN,2025-07-02,219.72999572753903,221.6000061035156,219.05999755859375,219.9199981689453,219.9199981689453,30894200,-0.0024494626166946,0.19000244140625,217.8500017438616,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,2.45,MEDIUM_RISK
AMZN,2025-07-03,221.82000732421875,224.0099945068359,221.36000061035156,223.41000366210935,223.41000366210935,29632400,0.015869432167251,1.589996337890625,219.3700016566685,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,15.87,MEDIUM_RISK
AMZN,2025-07-07,223.0,224.2899932861328,222.3699951171875,223.47000122070312,223.47000122070312,36604100,0.0002685535903059,0.470001220703125,221.01000104631697,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,0.27,MEDIUM_RISK
AMZN,2025-07-08,223.9199981689453,224.0,218.42999267578125,219.36000061035156,219.36000061035156,45692000,-0.0183917330643966,-4.55999755859375,221.3300018310547,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,18.39,MEDIUM_RISK
AMZN,2025-07-09,221.07000732421875,224.2899932861328,220.47000122070312,222.5399932861328,222.5399932861328,38155100,0.0144966842949179,1.4699859619140625,221.22142900739397,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,14.5,MEDIUM_RISK
AMZN,2025-07-10,221.5500030517578,222.7899932861328,219.6999969482422,222.2599945068359,222.2599945068359,30370600,-0.0012581953255335,0.709991455078125,221.63142830984933,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,1.26,MEDIUM_RISK
AMZN,2025-07-11,223.5800018310547,226.67999267578125,222.3699951171875,225.02000427246097,225.02000427246097,50518300,0.0124179332036298,1.44000244140625,222.2828565325056,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,12.42,MEDIUM_RISK
AMZN,2025-07-14,225.07000732421875,226.66000366210935,224.2400054931641,225.69000244140625,225.69000244140625,35702600,0.0029775049161142,0.6199951171875,223.1071428571429,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,2.98,MEDIUM_RISK
AMZN,2025-07-15,226.1999969482422,227.27000427246097,225.4600067138672,226.3500061035156,226.3500061035156,34907300,0.002924381474455,0.1500091552734375,223.52714320591517,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,2.92,MEDIUM_RISK
AMZN,2025-07-16,225.8800048828125,226.1000061035156,222.17999267578125,223.19000244140625,223.19000244140625,39535900,-0.0139606961647892,-2.69000244140625,223.48714338030135,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,13.96,MEDIUM_RISK
AMZN,2025-07-17,223.32000732421875,224.5,222.5099945068359,223.8800048828125,223.8800048828125,31855800,0.0030915472640284,0.55999755859375,224.1328582763672,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,3.09,MEDIUM_RISK
AMZN,2025-07-18,225.13999938964844,226.3999938964844,222.97999572753903,226.1300048828125,226.1300048828125,37833800,0.0100500265808809,0.9900054931640624,224.6457170758929,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,10.05,MEDIUM_RISK
AMZN,2025-07-21,225.83999633789065,229.69000244140625,225.6499938964844,229.3000030517578,229.3000030517578,40297600,0.0140184765422355,3.4600067138671875,225.65143258231024,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,14.02,MEDIUM_RISK
AMZN,2025-07-22,229.67999267578125,230.0,226.3500061035156,227.47000122070312,227.47000122070312,37483700,-0.0079808190436073,-2.209991455078125,226.00143214634485,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,7.98,MEDIUM_RISK
AMZN,2025-07-23,228.47000122070312,228.7899932861328,227.08999633789065,228.2899932861328,228.2899932861328,28294900,0.0036048360708191,-0.1800079345703125,226.37285940987724,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,3.6,MEDIUM_RISK
AMZN,2025-07-24,229.1699981689453,236.0,228.63999938964844,232.22999572753903,232.22999572753903,42902300,0.0172587610376244,3.05999755859375,227.21285792759485,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,17.26,MEDIUM_RISK
AMZN,2025-07-25,232.22000122070312,232.47999572753903,231.17999267578125,231.44000244140625,231.44000244140625,28712100,-0.0034017710918776,-0.779998779296875,228.3914293561663,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,3.4,MEDIUM_RISK
AMZN,2025-07-28,233.3500061035156,234.2899932861328,232.25,232.7899932861328,232.7899932861328,26300100,0.0058330056623134,-0.5600128173828125,229.6642848423549,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,5.83,MEDIUM_RISK
AMZN,2025-07-29,234.1499938964844,234.72000122070312,230.30999755859375,231.0099945068359,231.0099945068359,33716200,-0.0076463715392998,-3.1399993896484375,230.3614262172154,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,7.65,MEDIUM_RISK
AMZN,2025-07-30,231.63999938964844,231.8000030517578,229.2899932861328,230.19000244140625,230.19000244140625,32993300,-0.0035495956232552,-1.4499969482421875,230.48856898716517,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,3.55,MEDIUM_RISK
AMZN,2025-07-31,235.77000427246097,236.52999877929688,231.3999938964844,234.11000061035156,234.11000061035156,104357300,0.0170294023518382,-1.660003662109375,231.4371403285435,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,17.03,MEDIUM_RISK
AMZN,2025-08-01,217.2100067138672,220.44000244140625,212.8000030517578,214.75,214.75,122258800,-0.0826961708593303,-2.4600067138671875,229.5028555733817,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,40.0,HIGH_RISK
AMZN,2025-08-04,217.3999938964844,217.44000244140625,211.4199981689453,211.6499938964844,211.6499938964844,77890100,-0.0144354184098515,-5.75,226.56285531180245,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,14.44,MEDIUM_RISK
AMZN,2025-08-05,213.0500030517578,216.3000030517578,212.8699951171875,213.75,213.75,51505100,0.0099220702295068,0.6999969482421875,224.03571210588728,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,9.92,MEDIUM_RISK
AMZN,2025-08-06,214.6999969482422,222.6499938964844,213.7400054931641,222.30999755859375,222.30999755859375,54823000,0.0400467722039474,7.610000610351563,222.538569859096,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,40.0,HIGH_RISK
AMZN,2025-08-07,221.0,226.22000122070312,220.82000732421875,223.1300048828125,223.1300048828125,40603500,0.0036885760119835,2.1300048828125,221.4128570556641,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,3.69,MEDIUM_RISK
AMZN,2025-08-08,223.13999938964844,223.8000030517578,221.8800048828125,222.69000244140625,222.69000244140625,32970500,-0.001971955504762,-0.4499969482421875,220.34142848423548,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,1.97,MEDIUM_RISK
AMZN,2025-08-11,221.77999877929688,223.0500030517578,220.3999938964844,221.3000030517578,221.3000030517578,31646200,-0.0062418580735978,-0.4799957275390625,218.5114288330078,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,6.24,MEDIUM_RISK
AMZN,2025-08-12,222.22999572753903,223.5,219.0500030517578,221.47000122070312,221.47000122070312,37185800,0.0007681796954406,-0.7599945068359375,219.47142900739397,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,0.77,MEDIUM_RISK
AMZN,2025-08-13,222.0,224.9199981689453,222.0,224.55999755859375,224.55999755859375,36508300,0.0139522116804042,2.55999755859375,221.31571524483817,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,13.95,MEDIUM_RISK
AMZN,2025-08-14,227.3999938964844,233.11000061035156,227.02000427246097,230.97999572753903,230.97999572753903,61545800,0.0285892333396118,3.5800018310546875,223.77714320591517,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,28.59,MEDIUM_RISK
AMZN,2025-08-15,232.5800018310547,234.0800018310547,229.80999755859375,231.02999877929688,231.02999877929688,39649200,0.0002164821745722,-1.5500030517578125,225.0228576660156,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,0.22,MEDIUM_RISK
AMZN,2025-08-18,230.22999572753903,231.91000366210935,228.3300018310547,231.4900054931641,231.4900054931641,25248900,0.0019911124801876,1.260009765625,226.2171434674944,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,1.99,MEDIUM_RISK
AMZN,2025-08-19,230.08999633789065,230.52999877929688,227.1199951171875,228.0099945068359,228.0099945068359,29891000,-0.0150330938863401,-2.0800018310546875,226.9771423339844,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,15.03,MEDIUM_RISK
AMZN,2025-08-20,227.1199951171875,227.27000427246097,220.9199981689453,223.80999755859375,223.80999755859375,36604300,-0.0184202317855688,-3.30999755859375,227.33571297781808,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,18.42,MEDIUM_RISK
AMZN,2025-08-21,222.6499938964844,222.77999877929688,220.5,221.9499969482422,221.9499969482422,32140500,-0.0083106234334532,-0.6999969482421875,227.40428379603796,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,8.31,MEDIUM_RISK
AMZN,2025-08-22,222.7899932861328,229.13999938964844,220.82000732421875,228.83999633789065,228.83999633789065,37315300,0.0310430253858267,6.0500030517578125,228.01571219308036,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,31.04,MEDIUM_RISK
AMZN,2025-08-25,227.3500061035156,229.6000061035156,227.30999755859375,227.94000244140625,227.94000244140625,22633700,-0.0039328522587261,0.589996337890625,227.5814274379185,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,3.93,MEDIUM_RISK
AMZN,2025-08-26,227.11000061035156,229.0,226.02000427246097,228.7100067138672,228.7100067138672,26105400,0.003378100659005,1.600006103515625,227.25,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,3.38,MEDIUM_RISK
AMZN,2025-08-27,228.57000732421875,229.8699951171875,227.80999755859375,229.1199951171875,229.1199951171875,21254500,0.0017926124405795,0.54998779296875,226.9114270891462,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,1.79,MEDIUM_RISK
AMZN,2025-08-28,229.0099945068359,232.7100067138672,228.02000427246097,231.6000061035156,231.6000061035156,33679600,0.0108240705271474,2.5900115966796875,227.42428588867188,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,10.82,MEDIUM_RISK
AMZN,2025-08-29,231.32000732421875,231.80999755859375,228.16000366210935,229.0,229.0,26199200,-0.0112262782167351,-2.32000732421875,228.16571480887276,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,11.23,MEDIUM_RISK
AMZN,2025-09-02,223.52000427246097,226.1699981689453,221.8300018310547,225.33999633789065,225.33999633789065,38843900,-0.0159825487428356,1.8199920654296875,228.6500004359654,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,15.98,MEDIUM_RISK
AMZN,2025-09-03,225.2100067138672,227.1699981689453,224.36000061035156,225.9900054931641,225.9900054931641,29223100,0.0028845707190781,0.779998779296875,228.24285888671875,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,2.88,MEDIUM_RISK
AMZN,2025-09-04,231.19000244140625,235.77000427246097,230.77999877929688,235.67999267578125,235.67999267578125,59391800,0.0428779456926482,4.489990234375,229.34857177734375,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,40.0,HIGH_RISK
AMZN,2025-09-05,235.19000244140625,236.0,231.92999267578125,232.3300018310547,232.3300018310547,36721800,-0.0142141503260102,-2.8600006103515625,229.86571393694197,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,14.21,MEDIUM_RISK
AMZN,2025-09-08,234.94000244140625,237.6000061035156,233.75,235.83999633789065,235.83999633789065,33947100,0.0151077970093089,0.899993896484375,230.82571411132812,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,15.11,MEDIUM_RISK
AMZN,2025-09-09,236.36000061035156,238.8500061035156,235.0800018310547,238.2400054931641,238.2400054931641,27033800,0.0101764297512747,1.8800048828125,231.7742854527065,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,10.18,MEDIUM_RISK
AMZN,2025-09-10,237.52000427246097,237.67999267578125,229.1000061035156,230.3300018310547,230.3300018310547,60907700,-0.0332018279034851,-7.19000244140625,231.96428571428572,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,33.2,MEDIUM_RISK
AMZN,2025-09-11,231.4900054931641,231.52999877929688,229.33999633789065,229.9499969482422,229.9499969482422,37485600,-0.0016498279850283,-1.540008544921875,232.62285723005024,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,1.65,MEDIUM_RISK
AMZN,2025-09-12,230.3500061035156,230.7899932861328,226.2899932861328,228.1499938964844,228.1499938964844,38496200,-0.0078278020249896,-2.20001220703125,232.93142700195312,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,7.83,MEDIUM_RISK
AMZN,2025-09-15,230.6300048828125,233.72999572753903,230.32000732421875,231.42999267578125,231.42999267578125,33243300,0.014376501718361,0.79998779296875,232.32428414481024,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,14.38,MEDIUM_RISK
AMZN,2025-09-16,232.94000244140625,235.8999938964844,232.22999572753903,234.0500030517578,234.0500030517578,38203900,0.0113209629645845,1.1100006103515625,232.56999860491072,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,11.32,MEDIUM_RISK
AMZN,2025-09-17,233.77000427246097,234.3000030517578,228.7100067138672,231.6199951171875,231.6199951171875,42815200,-0.0103824306895349,-2.1500091552734375,231.9671412876674,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,10.38,MEDIUM_RISK
AMZN,2025-09-18,232.5,233.47999572753903,228.7899932861328,231.22999572753903,231.22999572753903,37931700,-0.0016837898189709,-1.2700042724609375,230.9657113211495,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,1.68,MEDIUM_RISK
AMZN,2025-09-19,232.3699951171875,234.16000366210935,229.6999969482422,231.47999572753903,231.47999572753903,97943200,0.0010811746080494,-0.8899993896484375,231.12999616350447,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,1.08,MEDIUM_RISK
AMZN,2025-09-22,230.55999755859375,230.57000732421875,227.5099945068359,227.6300048828125,227.6300048828125,45914500,-0.0166320672014274,-2.92999267578125,230.7985687255859,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,16.63,MEDIUM_RISK
AMZN,2025-09-23,227.8300018310547,227.86000061035156,220.07000732421875,220.7100067138672,220.7100067138672,70956200,-0.030400202172415,-7.1199951171875,229.7357134137835,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,30.4,MEDIUM_RISK
AMZN,2025-09-24,224.1499938964844,224.55999755859375,219.4499969482422,220.2100067138672,220.2100067138672,49509000,-0.0022654160880354,-3.939987182617187,228.1328582763672,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,2.27,MEDIUM_RISK
AMZN,2025-09-25,220.05999755859375,220.6699981689453,216.47000122070312,218.1499938964844,218.1499938964844,52226300,-0.0093547647907732,-1.910003662109375,225.8614283970424,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,9.35,MEDIUM_RISK
AMZN,2025-09-26,219.0800018310547,221.0500030517578,218.02000427246097,219.77999877929688,219.77999877929688,41650100,0.0074719455806446,0.6999969482421875,224.17000034877233,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,7.47,MEDIUM_RISK
AMZN,2025-09-29,220.0800018310547,222.6000061035156,219.3000030517578,222.1699981689453,222.1699981689453,44259200,0.0108745081578076,2.089996337890625,222.87571498325892,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,10.87,MEDIUM_RISK
AMZN,2025-09-30,222.02999877929688,222.2400054931641,217.88999938964844,219.57000732421875,219.57000732421875,48396400,-0.0117027090343199,-2.459991455078125,221.1742880684989,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,11.7,MEDIUM_RISK
AMZN,2025-10-01,217.36000061035156,222.1499938964844,216.61000061035156,220.6300048828125,220.6300048828125,43933800,0.0048276063361811,3.2700042724609375,220.1742880684989,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,4.83,MEDIUM_RISK
AMZN,2025-10-02,221.0099945068359,222.80999755859375,218.9499969482422,222.41000366210935,222.41000366210935,41258600,0.0080678001174061,1.4000091552734375,220.41714477539065,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,8.07,MEDIUM_RISK
AMZN,2025-10-03,223.44000244140625,224.1999969482422,219.33999633789065,219.5099945068359,219.5099945068359,43639000,-0.013039023009411,-3.930007934570313,220.317143031529,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,13.04,MEDIUM_RISK
AMZN,2025-10-06,221.0,221.72999572753903,216.02999877929688,220.8999938964844,220.8999938964844,43690900,0.0063322829230225,-0.100006103515625,220.71000017438615,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,6.33,MEDIUM_RISK
AMZN,2025-10-07,220.8800048828125,222.88999938964844,220.1699981689453,221.77999877929688,221.77999877929688,31194700,0.0039837252472938,0.899993896484375,220.9957144601005,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,3.98,MEDIUM_RISK
AMZN,2025-10-08,222.9199981689453,226.72999572753903,221.19000244140625,225.22000122070312,225.22000122070312,46686000,0.0155108777181911,2.3000030517578125,221.43142918178015,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,15.51,MEDIUM_RISK
AMZN,2025-10-09,225.0,228.2100067138672,221.75,227.7400054931641,227.7400054931641,46412100,0.0111890784957038,2.7400054931640625,222.59857177734375,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,11.19,MEDIUM_RISK
AMZN,2025-10-10,226.2100067138672,228.25,216.0,216.3699951171875,216.3699951171875,72367500,-0.049925397829666,-9.840011596679688,221.98999895368303,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,40.0,HIGH_RISK
AMZN,2025-10-13,217.6999969482422,220.67999267578125,217.0399932861328,220.07000732421875,220.07000732421875,37809700,0.0171003941883314,2.3700103759765625,221.6557137625558,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,17.1,MEDIUM_RISK
AMZN,2025-10-14,215.55999755859375,219.32000732421875,212.6000061035156,216.38999938964844,216.38999938964844,45665600,-0.016721987604375,0.8300018310546875,221.21000017438615,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,16.72,MEDIUM_RISK
AMZN,2025-10-15,216.6199951171875,217.7100067138672,212.66000366210935,215.57000732421875,215.57000732421875,45909500,-0.0037894175689383,-1.04998779296875,220.44857352120536,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,3.79,MEDIUM_RISK
AMZN,2025-10-16,215.6699981689453,218.58999633789065,212.80999755859375,214.47000122070312,214.47000122070312,42414600,-0.0051027789866018,-1.1999969482421875,219.40428815569197,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,5.1,MEDIUM_RISK
AMZN,2025-10-17,214.55999755859375,214.8000030517578,211.02999877929688,213.0399932861328,213.0399932861328,45986900,-0.0066676361562507,-1.5200042724609375,217.66428702218192,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,6.67,MEDIUM_RISK
AMZN,2025-10-20,213.8800048828125,216.69000244140625,213.58999633789065,216.47999572753903,216.47999572753903,38882800,0.0161472143720264,2.5999908447265625,216.0557141985212,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,16.15,MEDIUM_RISK
AMZN,2025-10-21,218.42999267578125,223.32000732421875,217.9900054931641,222.02999877929688,222.02999877929688,50494600,0.0256374868869779,3.600006103515625,216.8642861502511,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,25.64,MEDIUM_RISK
AMZN,2025-10-22,219.3000030517578,220.0099945068359,216.52000427246097,217.9499969482422,217.9499969482422,44308500,-0.018375903497213,-1.350006103515625,216.5614275251116,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,18.38,MEDIUM_RISK
AMZN,2025-10-23,219.0,221.3000030517578,218.17999267578125,221.08999633789065,221.08999633789065,31540000,0.0144069714779309,2.089996337890625,217.2328556605748,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,14.41,MEDIUM_RISK
AMZN,2025-10-24,221.97000122070312,225.3999938964844,221.8999938964844,224.2100067138672,224.2100067138672,38685100,0.014111947295925,2.2400054931640625,218.4671412876674,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,14.11,MEDIUM_RISK
AMZN,2025-10-27,227.66000366210935,228.3999938964844,225.5399932861328,226.97000122070312,226.97000122070312,38267000,0.0123098631826821,-0.69000244140625,220.2528555733817,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,12.31,MEDIUM_RISK
AMZN,2025-10-28,228.22000122070312,231.4900054931641,226.2100067138672,229.25,229.25,47100000,0.0100453750144708,1.029998779296875,222.56857081821985,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,10.05,MEDIUM_RISK
AMZN,2025-10-29,231.6699981689453,232.82000732421875,227.7599945068359,230.3000030517578,230.3000030517578,52036200,0.0045801659836763,-1.3699951171875,224.54285757882255,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,4.58,MEDIUM_RISK
AMZN,2025-10-30,227.05999755859375,228.44000244140625,222.75,222.86000061035156,222.86000061035156,102252900,-0.0323056984056321,-4.1999969482421875,224.6614292689732,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,32.31,MEDIUM_RISK
AMZN,2025-10-31,250.1000061035156,250.5,243.97999572753903,244.22000122070312,244.22000122070312,166340800,0.0958449275412924,-5.8800048828125,228.41428702218192,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,40.0,HIGH_RISK
AMZN,2025-11-03,255.36000061035156,258.6000061035156,252.8999938964844,254.0,254.0,95997800,0.0400458550913633,-1.3600006103515625,233.11571611676897,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,40.0,HIGH_RISK
AMZN,2025-11-04,250.3800048828125,257.010009765625,248.66000366210935,249.32000732421875,249.32000732421875,51546300,-0.0184251680148868,-1.05999755859375,236.7028590611049,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,18.43,MEDIUM_RISK
AMZN,2025-11-05,249.02999877929688,251.0,246.16000366210935,250.1999969482422,250.1999969482422,40610700,0.0035295587926045,1.1699981689453125,240.0214298793248,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,3.53,MEDIUM_RISK
AMZN,2025-11-06,249.16000366210935,250.3800048828125,242.1699981689453,243.0399932861328,243.0399932861328,46004200,-0.028617121300727,-6.1200103759765625,241.9914289202009,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,28.62,MEDIUM_RISK
AMZN,2025-11-07,242.8999938964844,244.8999938964844,238.4900054931641,244.41000366210935,244.41000366210935,46374300,0.005636975040415,1.510009765625,244.00714329310827,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,5.64,MEDIUM_RISK
AMZN,2025-11-10,248.33999633789065,251.75,245.58999633789065,248.3999938964844,248.3999938964844,36476500,0.0163249874170088,0.05999755859375,247.6557137625558,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,16.32,MEDIUM_RISK
AMZN,2025-11-11,248.41000366210935,249.75,247.22999572753903,249.1000061035156,249.1000061035156,23564100,0.0028180846386129,0.69000244140625,248.3528573172433,0.0,0,AMZN: No significant news coverage. Price movement driven by market factors.,HOLD_SIGNAL,2.82,MEDIUM_RISK
